EntryNumber,AdID,FileName,StartDate,Time,Zone,EndDate,Impressions,Clicks,Spent,AdText,ImageText,HashTags,AdLandingPage,CustomIncludes,Junk,AT_Placements,AT_Age,AT_Location_Country,AT_Location_State,AT_Location_City,AT_Language,AT_Loose,AT_Gender,AT_PM_All,AT_PM_Behaviors,AT_PM_FieldOfStudy,AT_PM_Politics,AT_PM_Interests,AT_PM_FriendsOfConnections,AT_PM_MulticulturalAffinity,AT_PM_PeopleWhoLike,AT_PM_Industry,AT_PM_Employers,AT_AM_All,AT_AM_Interests,AT_AM_Politics,AT_AM_Behaviors,AT_AM_MulticulturalAffinity,AT_AM_Industry,AT_AM_Employers,AT_EC_All,AT_EC_ExcludePeopleWhoLike,AT_EC_ExcludePeopleWhoAreGoingTo,AT_EX_All,AT_EX_MulticulturalAffinity,AT_EX_Behaviors,avgWordLength,EntryNumber:1,BlackCulture,BCVal,BlueLives,BLVal,Christian,ChristianVal,Clinton,ClintonVal,LatinX,LatinXVal,Immigration,ImmigrationVal,Constitution,ConstitutionVal,WhiteSupremacy,WSVal,LGBTQ,LGBTQVal,LiberalFeminism,LFVal,Media,MediaVal,Muslim,MuslimVal,NativeAmerican,NAVal,Patriot,PatriotVal,RedPill,RPVal,Refugees,RefugeesVal,Sanders,SandersVal,SecondAmendment,SAVal,Seperatist,SeperatistVal,SouthernCulture,SCVal,Syria,SyriaVal,Texas,TexasVal,Trump,TrumpVal,Veterans,VeteransVal,otherCandidates,OCVal,voterFraud,VFVal,voterMisdirection,VMVal,voterTurnoutSuppression,VTSVal
775,852,P(1)0001527.txt,2016/06/07,04:29:37 AM,EDT,2016/06/08_04:29:36_EDT,13716,727,1000,"All people have to understand that the police service is exactly like a secret gay club. the reason being that no one knows what goes on inside there even if it's evident. There's a kind of code of silence. even if you saw something or just know something about other police officer. you keep silence about it. But if you are in a member of a club. you can be sure that no one will ever let your secrets out. Statistically. 46% of cops admit to witnessing misconduct by other cops! Also. 73 % of the individuals pressuring officers to keep quiet about the misconduct are leaders. 8% of the officers who admitted to intentionally withholding the information about officer misconduct were upper administrators. Cops will always lie to suit interaction or conversation. Sadly enough.""Sworn officer of the court"" is most likely to lie than the citizen he is even accusing. So. the lie is a norm for the officers who are keeping the code of silence. and it's a miracle if a police officer tells the truth. Subscribe to our channel: https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg Follow my Facebook: https://www.facebook.comnViIliamsandKalvin Follow me on Twitter: https://twitter.com/Williams8kalvin"," WllllamMKelvin                                     I` Like Page WER       Sponsored N V"" All people have to understand that the police service is exactly like a secret gay club. the reason being that no one knows what goes on inside there even if it's evident. There's a kind of code of silence. even if you saw something or just know something about other police officer. you keep silence about it. But if you are in a member of a club. you can be sure that no one will ever let your secrets out. Statistically. 460 of cops admit to /6 witnessing misconduct by other cops... See Mare 23 Reactions 2 Comments 22 Shares idi Like      * Comment        A   Share",,https://www.facebook.comNVilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 51,United States,,,English (UK);  English (US),,,Interests: National Museum of American History. Maya Angelou. Mumia Abu-Jamal. The Raw Story or mother jones. Behaviors: African American (US),African American (US),,,National Museum of American Hist;y; Maya Angelou; Mumia Abu-Jamal; The Raw St;y ; mother jones;,,,,,,,,,,,,,Exclude people who like Williams&Kalvin,Williams&Kalvin,,Behaviors: Hispanic(US - All). Hispanic(US - Spanish dominant). Hispanic(US - English dominant). Hispanic(US - Bilingual: English and Spanish) or Asian American (US),,,0,775,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,856,P(1)0001529.txt,2016/05/05,04:09:33 AM,EDT,2016/05/06_04:09:33_EDT,5018,274,500,I'm sure white media won't tell you this!,wllllamMKalvin                         1dr Like Rage WEB Sponsored d I'm sure white media won't tell you this! Bus Converted Into Mobile Food Market Provides Low-Income Neighbourhoods With Fresh Food 453 Reactons 1 Commeo: 309 Shares ilk   Like    * Comment        #0 Share,,https://www.facebook.com/WilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 51,United States,,,English (UK) ;  English (US),,,Interests: National Museum of American History; Maya Angelou. Mumia Abu-Jamal. The Raw Story or mother jones. Behaviors: African American (US),African American (US),,,National Museum of American Hist;y; Maya Angelou; Mumia Abu-Jamal; The Raw St;y ; mother jones.,,,,,,,,,,,,,Exclude people who like Williams&Kalvin,Williams&Kalvin,,Behaviors Hispanic(US - All). Hispanic(US - Spanish dominant). Hispanic(US - English dominant). Hispanic(US - Bilingual: English and Spanish) or Asian American (US),,,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,857,P(1)0001531.txt,2016/11/01,09:06:05 AM,EDT,,10022,766,801.23,For years. white supremacists in the Dothan. Alabama. police department allegedly planted drugs and guns on black people. There's a lot going on in this story. which the Alabama Justice Project is said to have helped break thanks to anonymous whistleblowers within the Dothan Police Department. Subscribe to our channel: https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg Follow my Facebook: https://www.facebook.comnVilliamsandKalvin Follow me on Instagram: https://www.instagram.com/williams.and.kalvin Follow me on Twitter: https://twitter.com/Williams8kalvin All Cops are Criminals, Williams&Kalvin                                         ii Like Page WER Sponsored - 0 For years. white supremacists in the Dothan. Alabama. police department allegedly planted drugs and guns on black people. There's a lot going on in this story. which the Alabama Justice Project is said to have helped break thanks to anonymous whistleblowers within the Dothan Police Department. Subscribe to our channel: https://wmv.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg... See More 47 Reactions 1 Comment 52 Shares idir   Like   * Comment       * Share,,https://www.facebook.comnViIliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 50,United States,,,,,,United States Interests: Martin Luther King. Jr.. Police Brutality is a Crime. African-American culture. African-American Civil Rights Movement (1954-68). African-American history. Police brutality in the United States. Stop Police Brutality. Malcolm X or Union of Huffington Post Writers and Bloggers,,,,Martin Luther King; Jr.; Police Brutality is a Crime; African-American culture; African-American Civil Rights Movement (1954-68); African-American hist;y; Police brutality in the United States; Stop Police Brutality; Malcolm X ; Union of Huffington Post Writers and Bloggers,,,,,,,,,,,,,,,,,,,0,777,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,858,P(1)0001533.txt,2016/02/12,09:39:37 AM,EST,2016/02/15_09:39:37_EST,12994,255,2000,"Marshawn McCarrel. a prominent Black Lives Matter activist died outside Ohio statehouse. He was the founder of ""Pursuing Our Dreams"". a mentorship program. as well as the creator of a homeless outreach Program called ""Feed the Streets""."," Williams&Kelvin                                 iir Like Page WEN Sponsored ik~ .w Marshawn McCarrel. a prominent Black Lives Matter activist died outside Ohio statehouse. He was the founder of ""Pursuing Our Dreams"". a mentorship program. as well as the creator of a homeless outreach Program called ""Feed the Streets"". 15 Likes 4 Comments 8 Shares 16 Like       a comment        o+ snare",,https://www.facebook.comnViIIiam sand Kalvin/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 51,United States,,,English (UK);  English (US),,,Interests: National Museum of American History. Maya Angelou. Mumia Abu-Jamal. The Raw Story or mother jones. Behaviors: African American (US),African American (US),,,National Museum of American Hist;y; Maya Angelou; Mumia Abu-Jamal; The Raw St;y ; mother jones;,,,,,,,,,,,,,Exclude people who like Williams&Kalvin,Williams&Kalvin,,Behaviors: Hispanic(US - All). Hispanic(US - Spanish dominant). Hispanic(US - English dominant). Hispanic(US - Bilingual: English and Spanish) or Asian American (US),,,0,778,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,859,P(1)0001535.txt,2016/02/02,04:01:01 AM,EST,2016/02/06_07:00:45_EST,2574,50,850,,Williams&Kelvin             lb Like Page WEN       Sponsored ik~ 2 Likes 3 Shares ilk Like      * Comment      A Share,,https://www.facebook.com/WiIIiamsandKalvin/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 54,United States,,,,,,United States Interests: BlackNews.com. HuffPost Politics or HuffPost Black Voices,,,,BlackNews.com; HuffPost Politics ; HuffPost Black Voices,,,,,,,,,,,,,,,,,,,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,861,P(1)0001539.txt,2016/08/04,09:43:03 AM,EDT,2016/08/10_09:43:02_EDT,11317,766,1000,"It's strange that all the main stream media you read every day will tells you that Hillary is an angel and you have no way but vote for her. But the fact still remains the same. Hillary Clinton is a criminal. and the simple question to the world and America is ""why should someone vote for a criminal?"" America thinks we are painting this presidential aspirant. but after watching the movie ""Clinton Cash."" Subscribe to our channel: https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg Follow my Facebook: https://www.facebook.comNViIliamsandKalvin Follow me on Twitter: https://twitter.com/Williams8kalvin"," Williams&Kelvin                                   Ilk   Like Page WEN Sponsored ik~ It's strange that all the main stream media you read every day will tells you that Hillary is an angel and you have no way but vote for her. But the fact still remains the same. Hillary Clinton is a criminal. and the simple question to the world and America is ""why should someone vote for a criminal?"" America thinks we are painting this presidential aspirant. but after watching the movie ""Clinton Cash."" Subscribe to our channel: https:/Avww.youtube.comlchannel/UCSbzPCwUDPvDCR... See More 22 Reactions 8 Comments 12 Shares 11111 Like      * Comment      A* Share",,https://www.facebook.comNVilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 51,United States,,,English (UK);  English (US),,,Interests: National Museum of American History. Maya Angelou. Mumia Abu-Jamal. The Raw Story or mother jones. Behaviors: African American (US),African American (US),,,National Museum of American Hist;y; Maya Angelou; Mumia Abu-Jamal; The Raw St;y ; mother jones;,,,,,,,,,,,,,Exclude people who like Williams&Kalvin,Williams&Kalvin,,Behaviors: Hispanic(US - All). Hispanic(US - Spanish dominant). Hispanic(US - English dominant). Hispanic(US - Bilingual: English and Spanish) or Asian American (US),,,0,781,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0
783,863,P(1)0001543.txt,2016/11/18,11:16:22 AM,EST,2016/11/19_11:16:22_EST,0,0,0,Black America is not into politics. This is not our game and we don't want to play with whites. You know why? Because I don't give a fuck about it! I really don't care and don't know why any black American should care anyhow. We have our own life and our own future in this country. Subscribe to our channel: https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg Follow my Facebook: https://www.facebook.comnVilliamsandKalvin Follow me on Instagram: https://www.instagram.com/williams.and.kalvin Follow me on Twitter: https://twitter.com/Williams8kalvin,Williams&Kalvin                                          if Like Page WER Sponsored - 0 rq- Black America is not into politics. This is not our game and we don't want to play with whites. You know why? Because I don't give a fuck about it! I really don't care and I don't know why any black American should care anyhow. We have our own life and our own future in this country. Subscribe to our channel: https://wmv.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg... See More 16 Reactions 2 Comments 4 Shares 11111 Like    * Comment       o* Share,,https://www.facebook.comnViI liam sKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevicesInterestexpansi_:_,18 _ 50,United States,,,,,,United States Interests: Martin Luther King. Jr.. Police Brutality is a Crime. African-American culture. African-American Civil Rights Movement (1954-68). African-American history. Police brutality in the United States. Stop Police Brutality. Malcolm X or Union of Huffington Post Writers and Bloggers,,,,Martin Luther King; Jr.; Police Brutality is a Crime; African-American culture; African-American Civil Rights Movement (1954-68); African-American hist;y; Police brutality in the United States; Stop Police Brutality; Malcolm X ; Union of Huffington Post Writers and Bloggers,,,,,,,,,,,,,,,,,,,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
784,864,P(1)0001545.txt,2016/10/23,12:54:21 PM,EDT,2016/10/26_12:54:20_EDT,2635,576,137.99,Never forget to tell Black girls how amazing and beautiful they are!, Wllllama&Kalvin                                         A Like Page WEX Sponscrea- N Never forget to tell Black girls how amazing and beautiful they are! LS E TO BE . T BE BEAUT 1.7K Reactions 41 Comments 424 Shares 1` Like       * Comment       A Share,,https://www.facebook.com/WilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 50,United States,,,,,,United States Interests: Martin Luther King. Jr.. Police Brutality is a Crime. African-American culture. African-American Civil Rights Movement (1954-68); African-American history. Police brutality in the United States. Stop Police Brutality. Malcolm X or Union of Huffington Post Writers and Bloggers,,,,Martin Luther King; Jr.; Police Brutality is a Crime; African-American culture; African-American Civil Rights Movement (1954-68); African-American hist;y. Police brutality in the United States; Stop Police Brutality; Malcolm X ; Union of Huffington Post Writers and Bloggers,,,,,,,,,,,,,,,,,,,0,784,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,871,P(1)0001553.txt,2016/04/21,03:09:49 AM,EDT,2016/04/22_03:09:49_EDT,7,2,3.47,No wonder white boys don't get shot when they're arrested':,Williams&Kelvin                                    iik Like Page WEK      Sponsored - N No wonder white bays don't get shot when they're arrested! ALL THESE MEN WERE ARRESTED FOR THE SAME CRIME BUT THE NEWSPAPERS USED DIFFERENT PHOTOS ~` `'   & .-LIKE REAUV aao? ISjTHERE STILL NO RACISM IN TIE US? ' A' 76 Reactions 6 Comments 44 Shares l` Like       * Comment            A Share,,https://www.facebook.com/WilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Williams&Kalvin. Friends of connections: Friends of people who are connected to Williams&Kalvin,,,,,Friends of people who are connected to Williams&Kalvin,,Williams&Kalvin.,,,,,,,,,,,,,,,,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,872,P(1)0001555.txt,2016/04/15,04:21:41 AM,EDT,2016/04/16_04:21:41_EDT,467,44,100,The statistics show that nationwide 15 percent of Black students receive suspensions. comparing with 4 percent of white students. In some state. the numbers are even more disturbing. For example. Wisconsin suspended 26.6 percent of Black students compared to the 3 percent of white students. Also in Minnesota. Connecticut. Iowa and Nebraska black students were six times more likely than white students to be suspended from school. The racism in education is the reason why the school-to-prison pipeline exists. Our kids cannot even get a proper education. no wonder the success rate among black students is low. Somehow white people still think that education is only their privilege., Williams&Kelvin                                      Ilk   Like Page WEN Sponsored ik~ Y 1w' The statistics show that nationwide 15 percent of Black students receive suspensions. comparing with 4 percent of white students. In some state. the numbers are even more disturbing. For example. Wisconsin suspended 26.6 percent of Black students compared to the 3 percent of while students. Also in Minnesota. Connecticut. Iowa and Nebraska black students were six times more likely than white students to be suspended from school. The racism in education is the reason why the school-to-prison pipeline exists. Our kids cannot even get a proper education. no wonder the success rate among black students is low. Somehow white people still think that education is only their privilege. BLACK STUDENTS ARE THREE TIMES MORE TO BE SUSPENDED 32 Reactions 2 Comments 22 Shares I` Like       * comment      * Share,,https://www.facebook.com/WilliamsKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Williams&Kalvin. Friends of connections: Friends of people who are connected to Williams&Kalvin,,,,,Friends of people who are connected to Williams&Kalvin,,Williams&Kalvin.,,,,,,,,,,,,,,,,0,789,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,873,P(1)0001557.txt,2016/04/13,07:42:49 AM,EDT,,113,0,68.22,We are proud to be black and stand for our community! Join to end the racism in the US., SL.Wes'ed Page Williams&Kalvin WEH Sponsored We are proud to be black and stand for our community! Join to end the racism in the US. Williams&Kalvin Community I` Like Page 48.419 people like this.,,https://www.facebook.comnVil iam sKalvin-788980617892144/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 45,United States,,,English (UK);  English (US),,,Interests: Black (Color) or Racism in the United States,,,,Black (Col;) ; Racism in the United States,,,,,,,,,,,,,Exclude people who like Williams&Kalvin,Williams&Kalvin,,,,,0,790,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
